843434192367637_1490718074305909,"הוא לא גידל אותם, אלא אכל דורבן. 
לא כתוב מה עלה בגורלו אח״כ.
(ברזיל)",http://bit.ly/2noiZVC,"אכל עקיצה: מה גרם לנחש לגדל קוצים?

http://bit.ly/2noiZVC"
843434192367637_1331126940265024,"גל האבדות יזלוג גם אל תוך 2017, צפוי להמשיך, ולעולם לא להפסיק.

(כמו כן, המוות לא בלעדי רק למוזיקאים וכולם יכולים להיות חלק מהסטטיסטיקה)",https://badnews.co.il/2016/11/13/%D7%A9%D7%A0%D7%AA-2016-%D7%92%D7%91%D7%AA%D7%94-%D7%90%D7%AA-%D7%97%D7%99%D7%99%D7%94%D7%9D-%D7%A9%D7%9C-%D7%9E%D7%95%D7%96%D7%99%D7%A7%D7%90%D7%99%D7%9D-%D7%A8%D7%91%D7%99%D7%9D-%D7%95%D7%94%D7%AA/,"פרינס, לאונרד כהן ואף צ'ארלי מגירה הישראלי. אלו רק חלק מהשמות האגדיים שנלקחו מאיתנו בשנת 2016. ד"ר יאיר רבינסקי התראיין למערכת החדשות הרעות ויש בפיו חדשות מזעזעות. "בנתיים הסטטיסטיקה עובד…"
843434192367637_1330814876962897,"הסודות:
נולדה בסלובניה לאב קומוניסט שהיה סוחר חלפים למכוניות ואמא מנהלת מפעל טקסטיל.
אהבה אומנות וקריאה.
דגמנה.
יש לה אח למחצה שמעולם לא פגשה.",http://bit.ly/2fJfPbJ,"רגע לפני הפגישה עם שרה: הסודות של מלניה טראמפ נחשפים

http://bit.ly/2fJfPbJ"
843434192367637_1330733700304348,"זה גרר טוקבקים פוגעניים, זה "מה שקרה".",https://goo.gl/f69CVT,"מה יש לאנשים? גלית גוטמן הודיעה על פרישה מהנחיית תוכנית הבוקר וזה מה שקרה >> https://goo.gl/f69CVT"
843434192367637_1328473310530387,"קשר אותו למכסה המנוע של הרכב, ובדרך הרכב החליק לתהום והנהג נפל על הקרניים.",http://bit.ly/2em9J3S,"כך שופד צייד על קרניה של החיה שהרג זמן קצר קודם לכן >>> bit.ly/2em9J3S"
843434192367637_1326369464074105,"אמ;לק מקדים - טראמפ.",,""
843434192367637_1325995284111523,"עשירי העולם הוסיפו ביום שני להונם 35.4 מיליארד דולר בעקבות ההערכות החיוביות לגבי קלינטון, שגרמו לזינוק בשווקים.

קשה, קשה שלא להאמין לכם, Calcalist כלכליסט.",http://www.calcalist.co.il/world/articles/0,7340,L-3701328,00.html,"לא תאמינו כמה שווה ניצחון של קלינטון לעשירי ארה"ב"
843434192367637_1325892187455166,"ח"כ חזן: "כינתה אותי סרסור בכנסת"
ח"כ שפיר: "משונה, טענתי מעל בימת הכנסת שיש סרסור בקואליציה ואורן חזן חשב משום מה שדיברתי עליו"",http://bit.ly/2fBJRNC,"ח"כ אורן חזן הגיש תלונה נגד סתיו שפיר. לכל הפרטים   http://bit.ly/2fBJRNC"
843434192367637_1325629240814794,"כנראה שלא ולא כתוב. 
(כתבה על צילומים מבויימים עם כפילים של שניהם)",http://news.walla.co.il/item/3011492,"וגם - עם מי מבלה ביל קלינטון בזמן שהילארי נואמת?"
843434192367637_1324814000896318,"קיט קאט העמיסו לו 6,500 חטיפים לאוטו.
תנו לו ת'שוקולד!",http://bit.ly/2eve4g9,"כשלסטודנט הזה פרצו לרכב וגנבו ממנו את חטיף ה-"קיט-קאט" שהשאיר בו, הוא ממש לא חשב שככה זה יגמר >>> bit.ly/2eve4g9"
843434192367637_1324612730916445,"יתחתן",http://bit.ly/2fvrk70,"תעשו צילום מסך: אורי חזקיה קיבל את ההחלטה הקשה בחייו 

http://bit.ly/2fvrk70"
843434192367637_1324515537592831,"הרב נתנאל שריקי מנתיבות, המכונה 'חוזה המנהרות' הודיע  שקלינטון תנצח ותקבל 54% מהקולות.

הרב רוני כהן מגן יבנה קיבל מאלוהים בליל שבת מסר סותר לפיו טראמפ ינצח.
 
אתגר: שמרו על רצינות בתגובות.",http://bit.ly/2fufmgc,"מחלוקת המקובלים: מי יבחר לנשיאות ארה"ב >> http://bit.ly/2fufmgc"
843434192367637_1323949914316060,"כי היא פחדה. 

(זה קרה בהונג-קונג, הרוצח הוא בריטי, ואין כמו קליקבייט-מוות לשינה עריבה)",http://bit.ly/2fQuWmH,"מזעזע: הזמין נערת ליווי, כלא אותה בדירתו, התעלל בה בצורה אכזרית ולאחר מספר ימים רצח אותה. החוקרים מסבירים מדוע למרות שיכלה לברוח במספר הזדמנויות - הצעירה נשארה בחדר המלון >>> bit.ly/2fQuWmH"
843434192367637_1323611937683191,"התפללה לניצחון.",http://bit.ly/2fHMMsW,"מתפללת לניצחון? מה עשתה איוונקה טראמפ, בתו של דולנד טראמפ, בקבר הרבי מלובביץ'? >>> bit.ly/2fHMMsW
(צילום: AP)"
843434192367637_1323511187693266,"השיקה אתר המפרט בשפות שונות כל מיני דברים בנוגע ליחסי מין במדינה. רבים חושבים שהאתר מיועד לחינוך מיני של הפליטים ממדינות ערב שהגיעו לשם לאחרונה, במסווה 
של אתר המיועד לתיירים. 

(אומ;לק ע"י John_Gler באמצעות התוסף שלנו:  https://goo.gl/c9HnFb )",https://goo.gl/c9HnFb,"."
843434192367637_1322804354430616,"זה מטוס",http://news.walla.co.il/item/3010694,""
843434192367637_1322412027803182,"החבר לשעבר כתב בעצמו את הפתקים
אנגליה
החבר לשעבר במאסר
קלישאות מהסרטים",http://bit.ly/2flIqUQ,"נשלחה לכלא בגלל שאיימה לרצוח את החבר לשעבר. כשהשוטרים גילו מי באמת כתב את האיומים, העלילה השתנתה לחלוטין >>> bit.ly/2flIqUQ"
843434192367637_1321910691186649,"ביטחון עצמי",http://bit.ly/2flV3PD,"ללנה יש סוד שיגרום לנשים להיראות מושלם >> http://bit.ly/2flV3PD"
843434192367637_1321756697868715,"נהנות מזה ולא מתנצלות, בדיוק כמו גברים. 
בפנים יש 3 ״עדויות״ של נשים שזה חלק בלתי נפרד מהחיים שלהן. חבל שגבר שאוהב מין הוא.. גבר, ואשה - ״נימפומנית״. 

(אהלן וסהלן ל- Onlife, אתם סבבה, רק תרגיעו עם הקליקבייטים, דיל?)",https://goo.gl/5eyzFb,"איך נשים מתמודדות עם יצר מיני גבוה במיוחד? https://goo.gl/5eyzFb"
843434192367637_1321752681202450,"בלגרד, סרביה.",http://travel.walla.co.il/item/2994904,"."
843434192367637_1321487337895651,"טראמפ. 
שאלנו כמה חרדים, והם אמרו שהמקובלים לא מקובלים עליהם. לתשומת לב העורך...",http://bit.ly/2f7EMwK,"מקובל חרדי הידוע בהצלחתו בניבוי תוצאות בחירות קובע: "זה יהיה הנשיא הבא של ארצות הברית" >>> bit.ly/2f7EMwK 
(צילום: gettyimages)"
843434192367637_1321384151239303,"נסגרו (צולמו בעונה החדשה).",http://bit.ly/2fcgam4,"זה מה שקרה במציאות לשתי מסעדות שעברו "מהפך" בתוכנית הטלוויזיה "מהפכה במטבח" >>> http://bit.ly/2fcgam4  
(צילום: משה שי)"
843434192367637_1320991097945275,"כלום. 

רק החליפה בגדים.",http://celebs.walla.co.il/item/3010225,"הלם!"
843434192367637_1320794161298302,"מומלץ להתיז בושם במקומות בהם אפשר להרגיש את הדופק, או במקומות שנוטים להתחמם (כי אנחנו מזיזים אותם הרבה): על הצוואר, מאחורי המרפקים, הברכיים והקרסוליים, והכי מוזר - על הפופיק. 

עוד קליקבייט שדרש, כמובן, תמונה של ציצים.
ככה זה בישראל, היום.",http://bit.ly/2f3sFAX,"מסתבר שעד עכשיו בכלל לא שמנו את הבושם נכון. מומחים חושפים: כך צריך לשים בושם בשביל לקבל ממנו את האפקטיביות הגבוהה ביותר >>> bit.ly/2f3sFAX"
843434192367637_1320456007998784,"צולם באוסטרליה. לא כתוב אם זה העכביש הגדול ביותר בעולם.

מפחיד: האם נמצא הקליקבייט הגדול ביותר בעולם?",http://s.reshet.tv/2fkDihY,"מפחיד: האם נמצא העכביש הגדול ביותר בעולם?

http://s.reshet.tv/2fkDihY"
843434192367637_1320310478013337,"לא כתוב.

את תגובת משרד התיירות בישראל הם לא טרחו להביא (או שאלו לא זרמו עם הכתבה), אבל יש בפנים בעיקר השערות כמו - "במשרד התיירות הגיעו לתובנה לפיה "פחות ישראל - יותר מוכר". 

אהלן לשר התיירות יריב לוין - Yariv Levin, אם ynet לא מביאים תגובה, אולי אנחנו נצליח?

דוגמא מהקמפיין בתגובות.",http://www.ynet.co.il/articles/0,7340,L-4873547,00.html,"בקמפיין החדש של משרד התיירות לקהל האירופי, שמטרתו להביא נופשים לאילת בחורף, הושמט שם המדינה בה נמצאת עיר השמש. מה כן תמצאו בקמפיין? "מלונות ענק, חיי לילה סוערים וקניות ללא מע"מ". מדוע זה קרה? צפו בתשדירים ובמודעות"
843434192367637_1320228041354914,"שתי תמונות שנלקחו בהפרש קצר אחת מהשניה, עם שינויי זווית, תאורה ופילטר.",http://bit.ly/2f37fUq,"ככה היא רזתה באמת>>http://bit.ly/2f37fUq"
843434192367637_1319703888073996,"אמ;לק לאמ;לק: אין חידה, זו בסה"כ נוסחה (מועתקת לא נכון!) שתלויה במשתנה N, שלא נתון.

מסעדה תאילנדית בטקסס תלתה את השלט הזה בתור הסיסמה לWiFi שלהם.
הנוסחה מתארת את ההסתברות שמתוך N חזרות, שלא תלויות אחת בשנייה, על ניסוי שהסיכוי להצליח בחזרה בודדת שלו הוא 25%, יותר מחצי מהחזרות יצליחו. בנוסחה הנכונה צריך להיות כתוב N מעל m, כמו כאן: http://bit.ly/2eedBit, ולא שבר. להרחבה: http://bit.ly/2e2FgHD",http://bit.ly/2eedBit,"האם אתם תצליחו לעמוד במשימה?"
843434192367637_1319321778112207,"״זה בהחלט אחד מהקרבות האחרונים שלי״",http://www.mako.co.il/men-magazine/mma/Article-3aff7bea6632851006.htm?utm_source=Facebook&utm_medium=MakoPage&utm_campaign=OngoingActivity&Partner=FacebookMako,"לוחמת ה-MMA הנערצת התארחה אצל אלן דג'נרס ואמרה את המשפט שרבים חששו לשמוע"
843434192367637_1319313174779734,"שדה התעופה קלוטן, ציריך, שווייץ",http://travel.walla.co.il/item/3002910,"איך ניתן להפוך 48 שעות בטרמינל, שהוא עיר בפני עצמה, לחוויה שלא תרצו שתיגמר?"
843434192367637_1319195674791484,"20 מליון דולר.
שזה תקציב של סרט.
הסרט שהיא חיה בו.",http://bit.ly/2fdA4wV,"זה הסכום ההזוי שדורשת לקוחת רשת KFC שלא קיבלה את דלי העוף שלה "מלא עד הסוף כמו בפרסומת" >>> bit.ly/2fdA4wV"
843434192367637_1318785654832486,"לא

(לא נכנסנו לתוכן הכתבה)",http://healthy.walla.co.il/item/3008897?utm_source=facebook&utm_medium=sharebutton&utm_term=social&utm_content=facebook&utm_campaign=socialbutton,"חוקרים הצליחו לעצור תהליכים פיזיים הקשורים להזדקנות באמצעות תרכובת אורגנית המצויה בין היתר באבוקדו, ברוקולי ומלפפונים. אם כי, בינתיים - רק בעכברים. האם בקרוב..."
843434192367637_1318677004843351,"ממילא בירושלים",http://bit.ly/2evH74g,"גאווה ישראלית - המלון הישראלי שזכה בתואר: "המלון הטוב ביותר בכל המזרח התיכון" >>> http://bit.ly/2evH74g"
843434192367637_1318577794853272,"לעוברים ושבים מחר בשדרות בן ציון בת״א יוצגו אוטובוס ומכונית חשמליים - שאמורים להיות חלופות לתנועה בעיר הפקוקה. 
זה יקרה בין 10:00 ל-20:00, וזה מרגיש כמו פרסומת ליצרנית רכב. אבל אולי זה רק אנחנו.",http://www.themarker.com/dynamo/cars/1.3108260,"זה קורה מחר, וכדאי שתתכוננו"
843434192367637_1318549501522768,"אובמה עלול: לתת חסות לגינוי של ההתנחלויות באו"ם, להכיר רשמית במדינה פלסטינית, ולהגדיר הסכם קבע בין שני הצדדים.",http://bit.ly/2f5aTQR,"אובמה ינקוט בצעד קיצוני נגד ישראל? 

http://bit.ly/2f5aTQR"
843434192367637_1318086114902440,"עודפי התקציב של המוסד לביטוח לאומי הולכים למימון הוצאות הממשלה, במקום לחיסכון שיבטיח רשת ביטחון סוציאלית בעתיד.

אמ;לק לקליקבייט הבונוס: בישראל קיימים שלושה גופים המחשבים תוחלת חיים: הלמ"ס, אגף שוק ההון והמוסד לביטוח לאומי ולשלשתם מודלים שונים ולא מתואמים.

TheMarker Online , תודה על התיוג, אבל אתם יודעים שהוא לא הופך את זה לפחות קליקבייט.",http://www.themarker.com/news/mevaker/1.3103641,"אמ;לק - לא לפנסיה שלכם. ושאלת בונוס: כמה זמן אנחנו צפויים לחיות בממוצע? תלוי את מי שואלים"
843434192367637_1318069238237461,"אמה מורנו מאיטליה בת 117.
הסוד: גנטיקה ואכילת ביצים.",http://bit.ly/2efdZQP,"האישה המבוגרת ביותר בעולם מגלה מהו הסוד שלה לחיים ארוכים>>http://bit.ly/2efdZQP"
843434192367637_1317667974944254,"לא ״חורף״, סתם דרמה. 
21-29 מעלות ברחבי הארץ, סופות רעמים בודדות בצפון, וגשם מקומי בכל מיני מקומות. 
רשת, כדאי שתתאפסו על עצמכם, כדי שכשבאמת תגיע איזו סופה חמודה בהמשך, נאמין לכם.",http://bit.ly/2fa6CYz,"הכינו את המעילים: ממחר - החורף שוב כאן

http://bit.ly/2fa6CYz"
843434192367637_1317592431618475,"מכרה אותם ולקחה משכנתא לבית
סין",http://bit.ly/2f5tZDN,"האישה הזו הצליחה לשכנע 20 גברים שירכשו לה 20 מכשירי אייפון 7 חדשים. מה שהיא עשתה איתם אחר כך היה פשוט גאוני>>http://bit.ly/2f5tZDN"
843434192367637_1317343554976696,"שינה את שמו לאייפון סים (שבע באוקראינית).",http://bit.ly/2eqWqeh,"הבחור הזה עשה את הדבר הכי הזוי בשביל לזכות באייפון 7 במתנה >>> http://bit.ly/2eqWqeh  
(צילום: AP)"
843434192367637_1317258811651837,"אז אחרי ההצלחה המסחררת של הסדרה "דיאטה וספורט", אנו גאים להשיק את סדרת ההמשך "תזונה לא בריאה ואורח חיים לא ספורטיבי".",http://bit.ly/2f4p5qI,"אחת ולתמיד: אלה הדברים שמרחיקים אתכם מהקוביות בבטן>> http://bit.ly/2f4p5qI"
843434192367637_1317092365001815,"תעצב 3 טבעות עבור חברת התכשיטים "בלטו" עם שמה חרוט עליהן.",http://bit.ly/2epQimM,"פרסום ראשון: נחשפה הקריירה החדשה והמפתיעה של שי מיקה>>http://bit.ly/2epQimM"
843434192367637_1316464151731303,"עפ״י המחקר (הבריטי) פרט להצלת בעלי החיים, מהלך כזה יציל (עד שנת 2050) את חייהם של כ-8 מיליון איש בשנה (בגלל החיסכון בפליטת גזי החממה) וגם יעזור לסביבה כמו שאף מהלך אחר לא יצליח",http://www.haaretz.co.il/wellbeing/health-blogs/environment/roibetlevi/1.3104762,"***"
843434192367637_1316337301743988,"לא בדיוק אותה.
הוא תבע את הפקת התוכנית "השגריר" (בה היתה שופטת) על העתקת הפורמט מהתוכנית שלו "המתמחה".
צויץ בתגובות.",http://bit.ly/2eRbKkY,"רינה מצליח חשפה: טרמאפ תבע אותי 

http://bit.ly/2eRbKkY"
843434192367637_1315615141816204,"אייפון: 
הגדרות>כללי>תאריך ושעה>ודאו שמתג "כיוון אוטומטי" מופעל ושהשעון המקומי מוגדר לירושלים.

גלקסי: 
הגדרות>מערכת>תאריך ושעה>ודאו ש"תאריך ושעה אוטומטיים" ו"אזור זמן אוטומטי״ מסומנים ב-V ושהאזור הוא שעון ישראל.

טלפון פומית: 
בהצלחה עם זה.",http://www.mako.co.il/nexter-cellular/Article-8bf5ae16f870851006.htm?utm_source=Facebook&utm_medium=MakoPage&utm_campaign=OngoingActivity&Partner=FacebookMako,"זה מה שאתם צריכים לעשות כדי לא לקום מוקדם מדי"
843434192367637_1315273925183659,"התמונות מורכבות משני ממדים שיכולים ליצור תמונה תלת ממדית אם נביט עליהן מזוית ספציפית. יש כאלו שיביטו ויצליחו מיד, ויש כאלה, אנשים קצת פחות מוצלחים באופן כללי, שלא יילך להם גם אחרי כמה ניסיונות ממושכים. ״האמת״, וכל האמת, ״נחשפת״ בסרטון בתגובות.",http://news.walla.co.il/item/3007641,"."
843434192367637_1313885405322511,"פרסומות",http://www.themarker.com/wallstreet/1.3105024,"אלפבית, החברה האם של גוגל, נמצאת בהמון תחומים: מביוטכנולוגיה והפקת אנרגיה ועד חלל-אוויר, בינה מלאכותית ותכנון עירוני. אבל לכסף יש מקור עיקרי אחד"
843434192367637_1313508388693546,"היי, עורכוש מתוקוש, בטח לא שמת לב שכמה מילים נמחקו. מזל שאנחנו כאן! 
"החזה שלך גדול מדי ורצועות הבטיחות לא יכולות להסגר - תאלצי להישאר בחוץ"",http://bit.ly/2eIZQfH,"צילום: מתוך פייסבוק"
843434192367637_1313430522034666,"וואלק, לא כתוב. 

אולי הוא עסוק מידי ביצירה, אולי זו האמא שלו שלא מבסוטה מהסיפור, ואולי זה סתם עוד שרשור תגובות של nobody cares.",http://www.mako.co.il/entertainment-celebs/local-2016/Article-e4c337df0300851006.htm&Partner=facebook_share,"עברה חצי שנה מאז שדודו הציע נישואים לבת זוגו למגינת לבו של אמו ציפורה ונראה כי עתיד החתונה לוט בערפל. אז האם הכישופים של ציפורה הצליחו או שהשניים פשוט ממתינים לפיוס?"
843434192367637_1313103952067323,"כל הפרטים: בלילה שבין שבת לראשון,  בשעה 02:00, יזוזו מחוגי השעון שעה אחת לאחור",http://bit.ly/2ePbJiz,"בלילה שבין שבת לראשון: ישראל עוברת לשעון חורף http://bit.ly/2ePbJiz"
843434192367637_1312467915464260,"החזרת השגריר (כרמל שאמה הכהן) להתייעצות",http://bit.ly/2eGHN7k,"ישראל מגיבה בחריפות להחלטת אונסק״ו ופועלת בצעד שלא ננקט בעבר >>> http://bit.ly/2eGHN7k"
843434192367637_1312315608812824,"דיבר ספרדית למרות ששפת אימו אנגלית. וזה לא שהוא לא ידע ספרדית קודם, אבל לא 'שוטפת'. בשביל ישראל היום זה מטורף. 
כל הטירוף הזה קרה בארה"ב. 
מטורף, כבר אמרנו?",http://bit.ly/2ffhjgG,"מטורף: ראובן בן ה-16 נפצע בראשו במהלך משחק כדורגל בצורה קשה. הוא שהה בתרדמת במשך 3 ימים ולאחר שהתעורר - המילים שיצאו מפיו השאירו את הרופאים ובני משפחתו בהלם מוחלט >>> bit.ly/2ffhjgG"
843434192367637_1312205865490465,"כתמי צבע",http://bit.ly/2dWrSDn,"התעלומה שמסעירה את הרשת: האם אלה כתמי צבע או רגליים מבריקות משמן? 
http://bit.ly/2dWrSDn"
843434192367637_1312124398831945,"מושבי האסלה מעוצבים בצורה שמונעת התפשטות של בקטריה מסוכנת, בעוד שנייר הטואלט מעוצב כך שהוא יספוג אליו את כל הבקטריות. למעשה, ביצירת הריפוד על האסלה, אנחנו מייצרים כר סופג לבקטריות.",http://www.mako.co.il/hix-science/bad-science/Article-17872c236bff751006.htm?utm_source=Facebook&utm_medium=MakoPage&utm_campaign=OngoingActivity&Partner=FacebookMako,"אוקיי, זו בעיה רצינית"
843434192367637_1312031702174548,"דגם ה 32 גיגה כמעט פי שמונה איטי יותר מהדגם עם ה-128 גיגה במהירות הכתיבה (קצב הכתיבה בנפח ה-128 גיגה הוא 341 מגה, המהירות בדגם ה-32 גיגה היא 42 מגה)",http://tech.walla.co.il/item/3007704,"בדיקה עצמאית גילתה סוד שאפל לא רוצה לספר לכם"
843434192367637_1311901545520897,"שיחות וידאו, זמין כרגע רק למשתמשי אנדרואיד.",http://bit.ly/2eP9eLc,"השדרוג החדש של רשת וואטסאפ מגיע >>> http://bit.ly/2eP9eLc"
843434192367637_1311489895562062,"לא ידוע כרגע. 
יתכן שדליפת עשן במטוס. 

מדובר בטיסה של בריטיש איירווייס שהמריאה מסן פרנסיסקו, הבוקר, והיתה בדרכה ללונדון.
המטוס על 400 נוסעיו נחת בשלום בקנדה. 

״תעופה בחקירה", עאלק.",http://www.themarker.com/consumer/tourism/1.3102797,"מה גורם ל-25 חברי צוות לחוש ברע ולנחות חירום עם מטוס איירבוס A380 ו-400 נוסעים? היום, בתעופה בחקירה"
843434192367637_1311409385570113,"בן",http://bit.ly/2dFXklT,"בשעה טובה: תנו לייק לכוכבת "אפס ביחסי אנוש" נלי תגר הנמצאת בהריון ראשון. אז למי היא מצפה? 

http://bit.ly/2dFXklT"
843434192367637_1311408932236825,"שם המשפחה של שר הוא בעצם ״המילטון״ ולא - הורוביץ, ״כמו שכולנו ידענו״, לדברי ראש אחד. סרטון להוכחה בתגובות (כמו גם לינקים ללהיטי ניינטיז איכותיים שיתנו קונטרה לחדשות המסעירות הנ״ל)",http://www.rosh1.co.il/%D7%91%D7%97%D7%99%D7%99%D7%9D-%D7%9C%D7%90-%D7%A9%D7%9E%D7%AA%D7%9D-%D7%9C%D7%91-%D7%9C%D7%98%D7%A2%D7%95%D7%AA-%D7%94%D7%96%D7%90%D7%AA-%D7%91%D7%A1%D7%A8%D7%98-%D7%A7%D7%9C%D7%95%D7%9C%D7%A1/,"אנחנו מתביישים בעצמנו. מאוד. "
843434192367637_1311206808923704,"בבית, עם המטפלת הצמודה.",http://s.reshet.tv/2dF57FE,"חודשיים אחרי הלידה: בר רפאלי ועדי עזרא בחופשה רומנטית ראשונה. ואיפה ליב הקטנה? התשובה בפנים

http://s.reshet.tv/2dF57FE"
843434192367637_1311153382262380,"4 חודשי עבודות שירות ו-60 אלף ש״ח קנס.",http://bit.ly/2eApQtO,"ביהמ"ש גזר את דינו של הזמר משה פרץ >>> http://bit.ly/2eApQtO
(צילום: יוסי זליגר)"
843434192367637_1311130828931302,"קבוצת תיירים מוסלמים מטורקיה חיפשה מקום להתפלל בנתב"ג, 
ברגע שהבינו המוסלמים כי המקום אינו מסגד וכי הטליתות הן חפצים המקודשים ביהדות, "הם מיד התנצלו, קיפלו את הטליתות והסבירו שהם חיפשו מקום להתפלל בו".",http://bit.ly/2eMLcAK,"המתפללים נדהמו: מוסלמים התפללו על "שטיח" מטלית. הסיפור מאחורי הסרטון שזעזע את הגולשים

http://bit.ly/2eMLcAK"
843434192367637_1310199829024402,"1. מה יש לי?
2. מה הטיפול?
3. מה צריך לעשות כדי להימנע?

(תשובות: 
1. מלכודת-קליקים מול פרצופי. 
2. אם אתם קוראים את המילים האלו אז אין סיבה לעשות שום דבר נוסף. 
3. אנלייק לעמודים הסוררים לרגל השנה החדשה)",http://www.ynet.co.il/articles/0,7340,L-4868848,00.html,"בניגוד לתקופות עבר בהן נחשב הרופא לאלוהים שכל דבריו קדושים, המטופל של היום מפקפק, קורא כל מידע אפשרי באינטרנט ומגיע כשהוא מבקש סדר בבליל המידע. תפקיד הרופא הוא להגיע לאבחנה ולרפא, אבל גם לסדר את הבלגן בראש. אלה 3 השאלות שאתם צריכים לשאול בכל ביקור"
843434192367637_1309297499114635,"46, דיאטה וספורט
כתבה מספר 23 בסדרה",http://bit.ly/2eklhFY,"בחיים לא תאמינו בת כמה האישה הזו! ויש לה סוד למראה הצעיר שלה http://bit.ly/2eklhFY"
843434192367637_1309039509140434,"* לתת יותר כדי לקבל יותר, ולא רק כסף
* לא להאמין שכסף יקלקל אותנו או יהפוך אותנו לאנשים רעים
* כדי להיות במקום של שפע, אנחנו צריכים לעשות רק את מה שאנחנו אוהבים
* אם יש אנשים שלא עושים לנו טוב, אז מוטב שנרחיק אותם מחיינו. 
* נסו לא להתעסק בדברים לא חשובים כמו העבר או העתיד. תתמקדו בכאן ועכשיו 
* תזמנו אל עצמכם את הדברים שאתם רוצים בלי פחד
* תקשיבו לאינטואיציה שלכם ותעשו מדיטציה",http://bit.ly/2e04F0x,""המשכורת שלי היא משכורת של זוג בעשירון העליון": ריי מאור מגלה את הסוד שעוזר לו להכניס יותר כסף>> http://bit.ly/2e04F0x"
843434192367637_1308959565815095,"בהופעה של ליאור נרקיס בהאנגר 11.",http://bit.ly/2etptRR,"איפה החליטו לחגוג דודו אהרון ושיר רוזנבלום?>>  http://bit.ly/2etptRR"
843434192367637_1306588162718902,"bobama@ameritech.net
הכתובת שימשה אותו בזמן הקמפיין לנשיאות ב-2008.",http://ow.ly/Kn9k305nN0u,"ההדלפות ממשיכות להביך את בכירי הממשל"
843434192367637_1306020322775686,"טיפול כירופרקטי כושל שהוביל לקרע בעורק בצווארה.",http://bit.ly/2dR6ltc,"כוכבת הפלייבוי הלכה לעולמה בגלל טיפול שכולנו עושים>> http://bit.ly/2dR6ltc"
843434192367637_1305776452800073,"ארבעת המינים של חג הסוכות.
המטבע הוא מתקופת בר כוכבא ומספר הערבות וההדסים תואם את דעת רבי עקיבא שתמך במרד בר כוכבא.",https://goo.gl/2vH6N2,"תעלומת האגרטל המשונה: בהתחלה החוקרים לא הצליחו לפענח מהו החפץ המסתורי שהיה חרוט על המטבע. התגלית המרעישה תרגש גם אתכם >>
https://goo.gl/2vH6N2"
843434192367637_1305754772802241,"במבזק ששודר קודם הוגדר נפאר כ"ראפר שנוי במחלוקת" בעוד שאל יואב אליאסי התייחסו רק כ"הצל". 
#קליקבייט_לאנשים_חושבים.",http://www.haaretz.co.il/1.3099217,"פעיל הליכוד צעק על אורלי וגיא ״תתחילו לזוז ימינה לכיוון הדעות של העם״. אולי  אם היה מקשיב למבזק החדשות שקדם לראיון עמו, הוא היה נרגע"
843434192367637_1305182529526132,"אושיית הפייסבוק יבגני זרובינסקי פנה במכתב ליועמ"ש של משטרת ישראל.
#קליקבייט_יבגני",http://bit.ly/2dAe0OS,"ל Ivgeni Zarubinski נמאס מהאבסורד שישראלים לא יכולים להניף את דגל ישראל בארצם באירועים ציבוריים. בעזרת עורך דינו - זה מה שהוא עשה
כעת >>> http://bit.ly/2dAe0OS"
843434192367637_1305033406207711,"אין לכך הסבר בכתבה. רק על כך ש"תומכיה הגדולים ביותר של קלינטון לא היו לצדה אילולא הייתה מחויבת לחלוטין לביטחון ישראל"",http://news.walla.co.il/item/3006261,"."
843434192367637_1304971202880598,"באיחוד האמירויות הערביות, הם טבלו בנהר והאיפור שלה נמחק.
אין תמונות בכתבה.",http://bit.ly/2ekqMjI,"אחרי החתונה: הגבר גילה את הפנים האמתיות של אשתו בלי האיפור - והחליט להתגרש 

http://bit.ly/2ekqMjI"
843434192367637_1304970289547356,"ההצעה - עו"ד אייל פלטק ניהל מגעים עם התביעה לעסקת טיעון.
ההודעה - המגעים לא היו על דעת המשפחה ועו"ד פלטק לא מייצג את אזריה.",http://www.maariv.co.il/news/military/Article-560607,"לאחר שהתביעה דחתה את ההצעה, צ'רלי אזריה הוציא הודעה לתקשורת 

http://www.maariv.co.il/news/military/Article-560607"
843434192367637_1304905659553819,"אחד השוטרים נשלח ל־15 חודשי מאסר, שוטר נוסף נשלח לשמונה חודשי מאסר, והשוטר השלישי ירצה שישה חודשי עבודות שירות",http://bit.ly/2esLTAd,"זה העונש שהוטל על 3 שוטרים שהפעילו "משטרה פרטית" וקיבלו שוחד בתמורה לשירותים שסיפקו >>> http://bit.ly/2esLTAd
(צילום: לירון מולדובן)"
843434192367637_1304832616227790,"הזמרת: רונית רולנד.
הסכום: 60,000 ש"ח.
הפתטים: ישראל היום.",http://bit.ly/2e0lc6p,"זה הסכום שתחנת גלגל"צ תשלם לזמרת הישראלית על הפרת זכויות יוצרים >>> http://bit.ly/2e0lc6p
(צילום: יהושע יוסף)"
843434192367637_1303993956311656,"לא.

(לא נכנסנו לתוכן הכתבה, למרות שזה היה מאוד מפתה)",http://www.haaretz.co.il/opinions/letters/1.3096199,"כך ייראו חיינו בלי הסיוע בתגובה על "תביאו את הכסף ותגידו תודה" מא..."
843434192367637_1303934379650947,"בתגובות",http://www.mako.co.il/entertainment-celebs/local-2016/Article-048debe6b96d751006.htm?utm_source=Facebook&utm_medium=MakoPage&utm_campaign=OngoingActivity&Partner=FacebookMako,""ללא ניתוח, רק כוח רצון""
